"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"BaciaCodigo";"SubBaciaCodigo";"Codigo";"Nome";"Jurisdicao";"DataIns";"DataAlt";"RespAlt"
3714453.00;0;0;0;0;1;18;18310000;"RIO JUTAÍ";2;;;
3714454.00;0;0;0;0;1;18;18311000;"RIO CAJARI";2;;;
3714455.00;0;0;0;0;1;18;18312000;"IGARAPÉ PETURU";2;;;
3714456.00;0;0;0;0;1;18;18313000;"RIO PARU";2;;;
3714457.00;0;0;0;0;1;18;18400000;"RIO PARU DE ESTE";2;;;
3714458.00;0;0;0;0;1;18;18401000;"RIO ARACOEPINA";2;;;
3714459.00;0;0;0;0;1;18;18402000;"IGARAPÉ ATAUALE";2;;;
3714460.00;0;0;0;0;1;18;18403000;"IGARAPÉ CAUIECURU";2;;;
3714461.00;0;0;0;0;1;18;18404000;"IGARAPÉ MAPIMON";2;;;
3714462.00;0;0;0;0;1;18;18405000;"RIO CITARE";2;;;
3714463.00;0;0;0;0;1;18;18406000;"RIO MOPECO";2;;;
3714464.00;0;0;0;0;1;18;18407000;"RIO APURARIU";2;;;
3714465.00;0;0;0;0;1;18;18408000;"IGARAPÉ TACURANA";2;;;
3714466.00;0;0;0;0;1;18;18409000;"IGARAPÉ IONACHI";2;;;
3714467.00;0;0;0;0;1;18;18410000;"IGARAPÉ NATAUALE";2;;;
3714468.00;0;0;0;0;1;18;18411000;"RIO TUCUMANEMA";2;;;
3714469.00;0;0;0;0;1;18;18412000;"RIO PARAPAMIM";2;;;
3714470.00;0;0;0;0;1;18;18413000;"RIO ARATAPUCA";2;;;
3714471.00;0;0;0;0;1;18;18414000;"RIO PARAISO";2;;;
3714472.00;0;0;0;0;1;18;18415000;"RIO PAICURU";2;;;
3714473.00;0;0;0;0;1;18;18416000;"IGARAPÉ PARU NOVO";2;;;
3714474.00;0;0;0;0;1;18;18417000;"IGARAPÉ PUXURI";2;;;
3714475.00;0;0;0;0;1;18;18418000;"IGARAPÉ MARICARIU";2;;;
3714476.00;0;0;0;0;1;18;18419000;"RIO URUCUITUBA";2;;;
3714477.00;0;0;0;0;1;18;18420000;"RIO NOVARIPÊUA";2;;;
3714478.00;0;0;0;0;1;18;18421000;"RIO JACUNDÁ";2;;;
3714479.00;0;0;0;0;1;18;18500000;"RIO XINGU";1;;;
3714480.00;0;0;0;0;1;18;18510000;"RIO CULUENE";2;;;
3714481.00;0;0;0;0;1;18;18511000;"RIO ESPERANÇA";2;;;
3714482.00;0;0;0;0;1;18;18512000;"RIBEIRÃO QUINZE DE AGOSTO";2;;;
3714483.00;0;0;0;0;1;18;18513000;"RIBEIRÃO ENCANTADOR";2;;;
3714484.00;0;0;0;0;1;18;18514000;"RIBEIRÃO DAS CANOAS";2;;;
3714485.00;0;0;0;0;1;18;18515000;"RIBEIRÃO ÁGUAS NOVAS";2;;;
3714486.00;0;0;0;0;1;18;18516000;"RIO COUTO DE MAGALHÃES";2;;;
3714487.00;0;0;0;0;1;18;18517000;"RIBEIRÃO CABUASALA";2;;;
3714488.00;0;0;0;0;1;18;18520000;"RIO SETE DE SETEMBRO";2;;;
3714489.00;0;0;0;0;1;18;18520100;"RIBEIRÃO GALHEIROS";2;;;
3714490.00;0;0;0;0;1;18;18521000;"RIBEIRÃO TANGURO";2;;;
3714491.00;0;0;0;0;1;18;18522000;"RIO CURISEVO";2;;;
3714492.00;0;0;0;0;1;18;18522100;"RIBEIRÃO DO ARAME";2;;;
3714493.00;0;0;0;0;1;18;18522200;"RIO PACUNEIRO";2;;;
3714494.00;0;0;0;0;1;18;18522300;"RIBEIRÃO KEVUAJELI";2;;;
3714495.00;0;0;0;0;1;18;18522400;"RIBEIRÃO AIUIA";2;;;
3714496.00;0;0;0;0;1;18;18522500;"RIO TAMITATOALA";2;;;
3714497.00;0;0;0;0;1;18;18522600;"RIBEIRÃO ANTÔNIO BACAERI";2;;;
3714498.00;0;0;0;0;1;18;18530000;"RIO RONURO";2;;;
3714499.00;0;0;0;0;1;18;18530100;"RIBEIRÃO FORMOSO";2;;;
3714500.00;0;0;0;0;1;18;18530200;"RIBEIRÃO CAPITÃO REIS";2;;;
3714501.00;0;0;0;0;1;18;18530300;"RIBEIRÃO MIGUEL";2;;;
3714502.00;0;0;0;0;1;18;18530400;"RIBEIRÃO PROCÓPIO";2;;;
3714503.00;0;0;0;0;1;18;18530500;"RIBEIRÃO  CAPITÃO NORONHA";2;;;
3714504.00;0;0;0;0;1;18;18530510;"CÓRREGO PROFUNDO";2;;;
3714505.00;0;0;0;0;1;18;18530520;"CÓRREGO FUNDO";2;;;
3714506.00;0;0;0;0;1;18;18530600;"RIBEIRÃO CAPITÃO JAGUARIBE";2;;;
3714507.00;0;0;0;0;1;18;18530700;"RIBEIRÃO AGRIMENSOR SANTIAGO";2;;;
3714508.00;0;0;0;0;1;18;18530800;"RIBEIRÃO DOUTOR HINTERMANN";2;;;
3714509.00;0;0;0;0;1;18;18530900;"RIBEIRÃO ESTIGARRIBIA";2;;;
3714510.00;0;0;0;0;1;18;18531000;"RIO TARTARUGA";2;;;
3714511.00;0;0;0;0;1;18;18531050;"RIBEIRÃO JOÃO CORREIA";2;;;
3714512.00;0;0;0;0;1;18;18531100;"RIO JATOBÁ";2;;;
3714513.00;0;0;0;0;1;18;18531110;"RIBEIRÃO DOUTOR MEYER";2;;;
3714514.00;0;0;0;0;1;18;18531200;"RIO ATELCHU OU VAN DEN STEINEN";2;;;
3714515.00;0;0;0;0;1;18;18531210;"RIO FERRO";2;;;
3714516.00;0;0;0;0;1;18;18531220;"RIBEIRÃO DA ILHA";2;;;
3714517.00;0;0;0;0;1;18;18531230;"RIBEIRÃO DESEJADO";2;;;
3714518.00;0;0;0;0;1;18;18531240;"RIBEIRÃO DUAS BARRAS";2;;;
3714519.00;0;0;0;0;1;18;18540000;"RIO SUIA-MIÇU";2;;;
3714520.00;0;0;0;0;1;18;18540010;"RIO PARANAÍBA";2;;;
3714521.00;0;0;0;0;1;18;18540100;"RIO MANISSAUA - MIÇU";2;;;
3714522.00;0;0;0;0;1;18;18540110;"RIO ARRAIAS";2;;;
3714523.00;0;0;0;0;1;18;18540200;"RIO HUAIA - MIÇU";2;;;
3714524.00;0;0;0;0;1;18;18540300;"RIO AUAIA - MIÇU";2;;;
3714525.00;0;0;0;0;1;18;18540400;"RIO JARINA OU JURUNA";2;;;
3714526.00;0;0;0;0;1;18;18540450;"IGARAPÉ DA PEDRA";1;;;
3714527.00;0;0;0;0;1;18;18540490;"IGARAPÉ FONTOURINHA";1;;;
3714528.00;0;0;0;0;1;18;18540500;"RIO COMANDANTE FONTOURA";1;;;
3714529.00;0;0;0;0;1;18;18540530;"RIO DA LIBERDADE";1;;;
3714530.00;0;0;0;0;1;18;18540590;"RIO CAPIVARA";2;;;
3714531.00;0;0;0;0;1;18;18540595;"CÓRREGO GAMELA";1;;;
3714532.00;0;0;0;0;1;18;18540600;"RIBEIRÃO DA PAZ";2;;;
3714533.00;0;0;0;0;1;18;18540700;"RIO PEPITA";2;;;
3714534.00;0;0;0;0;1;18;18540800;"RIO PRETO";2;;;
3714535.00;0;0;0;0;1;18;18540900;"RIO JOSÉ BISPO";2;;;
3714536.00;0;0;0;0;1;18;18541000;"IGARAPÉ CUPIM";2;;;
3714537.00;0;0;0;0;1;18;18541100;"IGARAPÉ ANANAS";2;;;
3714538.00;0;0;0;0;1;18;18541200;"IGARARAPE SERRA ENCANTADA";2;;;
3714539.00;0;0;0;0;1;18;18541300;"IGARAPÉ FORTALEZA DA DIREITA";2;;;
3714540.00;0;0;0;0;1;18;18541400;"IGARAPÉ CANA BRACA";2;;;
3714541.00;0;0;0;0;1;18;18541500;"IGARAPÉ PORTO SEGURO";2;;;
3714542.00;0;0;0;0;1;18;18541600;"IGARAPÉ DA ONÇA";2;;;
3714543.00;0;0;0;0;1;18;18541700;"IGARAPÉ BOM JARDIM";2;;;
3714544.00;0;0;0;0;1;18;18541800;"IGARAPÉ SÃO FRANCISCO";2;;;
3714545.00;0;0;0;0;1;18;18541900;"IGARAPÉ DO BAÚ";2;;;
3714546.00;0;0;0;0;1;18;18550000;"RIO FRESCO";2;;;
3714547.00;0;0;0;0;1;18;18550100;"IGARAPÉ INHOQUIM";2;;;
3714548.00;0;0;0;0;1;18;18550200;"RIO GOCOTEPRU";2;;;
3714549.00;0;0;0;0;1;18;18550300;"IGARAPÉ MURURE";2;;;
3714550.00;0;0;0;0;1;18;18550400;"IGARAPÉ BOROTINHAMORE";2;;;
3714551.00;0;0;0;0;1;18;18550500;"RIO ACROPORE";2;;;
3714552.00;0;0;0;0;1;18;18550600;"IGARAPÉ TEPORE";2;;;
3714553.00;0;0;0;0;1;18;18550700;"RIO DA PONTE";2;;;
3714554.00;0;0;0;0;1;18;18550710;"RIO ARRAIAS";2;;;
3714555.00;0;0;0;0;1;18;18550720;"RIO TAIPOCAS";2;;;
3714556.00;0;0;0;0;1;18;18550730;"RIO INDAIÁ";2;;;
3714557.00;0;0;0;0;1;18;18550740;"RIO DA SERRA";2;;;
3714558.00;0;0;0;0;1;18;18550800;"RIO TRAIRÃO";2;;;
3714559.00;0;0;0;0;1;18;18550810;"IGARAPÉ JUATI";2;;;
3714560.00;0;0;0;0;1;18;18550900;"RIO BRANCO";2;;;
3714561.00;0;0;0;0;1;18;18551000;"IGARAPÉ SANTO ANTÔNIO";2;;;
3714562.00;0;0;0;0;1;18;18551100;"IGARAPÉ CARAPANA";2;;;
3714563.00;0;0;0;0;1;18;18551200;"IGARAPÉ MAGUARI";2;;;
3714564.00;0;0;0;0;1;18;18560000;"IGARAPÉ ARARAQUARA";2;;;
3714565.00;0;0;0;0;1;18;18560100;"IGARAPÉ TABÃO";2;;;
3714566.00;0;0;0;0;1;18;18560200;"IGARAPÉ TRIUNFO";2;;;
3714567.00;0;0;0;0;1;18;18560300;"IGARAPÉ NAZARÉ";2;;;
3714568.00;0;0;0;0;1;18;18560400;"IGARAPÉ DO POMBAL";2;;;
3714569.00;0;0;0;0;1;18;18560410;"IGARAPÉ SANTA TEREZA";2;;;
3714570.00;0;0;0;0;1;18;18560420;"IGARAPÉ SÃO LUIZ";2;;;
3714571.00;0;0;0;0;1;18;18560500;"IGARAPÉ DO COQUEIRO";2;;;
3714572.00;0;0;0;0;1;18;18560600;"IGARAPÉ SÃO JOSÉ";2;;;
3714573.00;0;0;0;0;1;18;18560700;"IGARAPÉ DAS ARARAS";2;;;
3714574.00;0;0;0;0;1;18;18560800;"IGARAPÉ BOM JARDIM";2;;;
3714575.00;0;0;0;0;1;18;18560900;"IGARAPÉ DA GROTA";2;;;
3714576.00;0;0;0;0;1;18;18561000;"IGARAPÉ CAXINDURA";2;;;
3714577.00;0;0;0;0;1;18;18561100;"RIO PARDO";2;;;
3714578.00;0;0;0;0;1;18;18561200;"IGARAPÉ CAITUCA";2;;;
3714579.00;0;0;0;0;1;18;18561300;"IGARAPÉ HUMAITÁ";2;;;
3714580.00;0;0;0;0;1;18;18561400;"IGARAPÉ CANAFISTULA";2;;;
3714581.00;0;0;0;0;1;18;18561500;"IGARAPÉ FORTE DA VÁRZEA";2;;;
3714582.00;0;0;0;0;1;18;18561600;"IGARAPÉ DA ANTA";2;;;
3714583.00;0;0;0;0;1;18;18561700;"IGARAPÉ JATOBÁ";2;;;
3714584.00;0;0;0;0;1;18;18561800;"IGARAPÉ DO ESTRAGADO";2;;;
3714585.00;0;0;0;0;1;18;18561900;"IGARAPÉ DA FLORESANTA";2;;;
3714586.00;0;0;0;0;1;18;18562000;"IGARAPÉ IPIXUNA";2;;;
3714587.00;0;0;0;0;1;18;18562100;"IGARAPÉ BALIZA";2;;;
3714588.00;0;0;0;0;1;18;18562200;"IGARAPÉ CAJUEIRO";2;;;
3714589.00;0;0;0;0;1;18;18562300;"IGARAPÉ PIRANHACARA";2;;;
3714590.00;0;0;0;0;1;18;18562400;"IGARAPÉ PIRANHAQUARA";2;;;
3714591.00;0;0;0;0;1;18;18562500;"RIO IPIACAVA";2;;;
3714592.00;0;0;0;0;1;18;18570000;"RIO IRIRI";1;;;
3714593.00;0;0;0;0;1;18;18570100;"RIO IPIRANGA";2;;;
3714594.00;0;0;0;0;1;18;18570200;"RIO BRANCO";2;;;
3714595.00;0;0;0;0;1;18;18570300;"RIO IRIRI NOVO";1;;;
3714596.00;0;0;0;0;1;18;18570400;"RIO CHICHE";2;;;
3714597.00;0;0;0;0;1;18;18570500;"RIO XINXIM";2;;;
3714598.00;0;0;0;0;1;18;18570600;"IGARAPÉ DA CANDOCA";2;;;
3714599.00;0;0;0;0;1;18;18570700;"IGARAPÉ SANTA MARIA";2;;;
3714600.00;0;0;0;0;1;18;18570800;"IGARAPÉ LIBERDADE";2;;;
3714601.00;0;0;0;0;1;18;18570900;"IGARAPÉ PANCADA CENTRAL";2;;;
3714602.00;0;0;0;0;1;18;18571000;"RIO IUCATA";2;;;
3714603.00;0;0;0;0;1;18;18571100;"RIO SÃO VICENTE";2;;;
3714604.00;0;0;0;0;1;18;18571200;"IGARAPÉ CACHOEIRINHA";2;;;
3714605.00;0;0;0;0;1;18;18571300;"IGARAPÉ DAS ARARAS";2;;;
3714606.00;0;0;0;0;1;18;18571400;"IGARAPÉ RELÓGIO DO SOL";2;;;
3714607.00;0;0;0;0;1;18;18571500;"IGARAPÉ SÃO JOSÉ";2;;;
3714608.00;0;0;0;0;1;18;18571600;"RIO CATETÉ";2;;;
3714609.00;0;0;0;0;1;18;18571700;"IGARAPÉ DA BALA";2;;;
3714610.00;0;0;0;0;1;18;18571800;"IGARAPÉ GUARAÍ";2;;;
3714611.00;0;0;0;0;1;18;18571900;"IGARAPÉ BONFIM";2;;;
3714612.00;0;0;0;0;1;18;18572000;"IGARAPÉ DA IDEIA";2;;;
3714613.00;0;0;0;0;1;18;18572100;"IGARAPÉ DO COCO";2;;;
3714614.00;0;0;0;0;1;18;18572200;"RIO CURUÁ";2;;;
3714615.00;0;0;0;0;1;18;18572210;"RIO CURUAES";2;;;
3714616.00;0;0;0;0;1;18;18572220;"IGARAPÉ DO BAÚ";2;;;
3714617.00;0;0;0;0;1;18;18572230;"IGARAPÉ CANABRAVA";2;;;
3714618.00;0;0;0;0;1;18;18572240;"IGARAPÉ SÃO PAULO";2;;;
3714619.00;0;0;0;0;1;18;18572250;"IGARAPÉ CURUAIAS";2;;;
3714620.00;0;0;0;0;1;18;18572260;"IGARAPÉ DO ESTIRÃO GRANDE";2;;;
3714621.00;0;0;0;0;1;18;18572270;"IGARAPÉ DO PIMENTEL";2;;;
3714622.00;0;0;0;0;1;18;18572280;"IGARAPÉ DA MALOCA VELHA";2;;;
3714623.00;0;0;0;0;1;18;18572290;"IGARAPÉ DO LIMÃO";2;;;
3714624.00;0;0;0;0;1;18;18572299;"IGARAPÉ DO INFERNO";2;;;
3714625.00;0;0;0;0;1;18;18572300;"IGARAPÉ CHICO DOMINGO";2;;;
3714626.00;0;0;0;0;1;18;18572400;"IGARAPÉ JABUTI";2;;;
3714627.00;0;0;0;0;1;18;18572500;"IGARAPÉ NAZARÉ";2;;;
3714628.00;0;0;0;0;1;18;18572600;"RIOZINHO ANFRISIO";2;;;
3714629.00;0;0;0;0;1;18;18572700;"IGARAPÉ DA PRAIA";2;;;
3714630.00;0;0;0;0;1;18;18572800;"IGARAPÉ DO LEITE";2;;;
3714631.00;0;0;0;0;1;18;18572900;"IGARAPÉ DOIS IRMÃOS";2;;;
3714632.00;0;0;0;0;1;18;18573000;"RIO CARAJARI";2;;;
3714633.00;0;0;0;0;1;18;18573010;"IGARAPÉ SÃO TOMÉ";2;;;
3714634.00;0;0;0;0;1;18;18573020;"IGARAPÉ BOA FÉ";2;;;
3714635.00;0;0;0;0;1;18;18573030;"IGARAPÉ DO EDUARDO";2;;;
3714636.00;0;0;0;0;1;18;18573040;"IGARAPÉ JOÃO TOMÉ";2;;;
3714637.00;0;0;0;0;1;18;18573050;"IGARAPÉ MANGABAL";2;;;
3714638.00;0;0;0;0;1;18;18573100;"IGARAPÉ CROTA";2;;;
3714639.00;0;0;0;0;1;18;18573200;"IGARAPÉ RECIFE";2;;;
3714640.00;0;0;0;0;1;18;18573300;"IGARAPÉ SEM TRIPA";2;;;
3714641.00;0;0;0;0;1;18;18573400;"IGARAPÉ DO JOAQUIM PRETO";2;;;
3714642.00;0;0;0;0;1;18;18573500;"RIO NOVO";2;;;
3714643.00;0;0;0;0;1;18;18573510;"IGARAPÉ PILÃO";2;;;
3714644.00;0;0;0;0;1;18;18573520;"IGARAPÉ PRETO";2;;;
3714645.00;0;0;0;0;1;18;18573530;"IGARAPÉ DA DÚVIDA";2;;;
3714646.00;0;0;0;0;1;18;18573600;"IGARAPÉ BOM PRINCÍPIO";2;;;
3714647.00;0;0;0;0;1;18;18573700;"IGARAPÉ GROTA";2;;;
3714648.00;0;0;0;0;1;18;18573800;"IGARAPÉ NAZARÉ";2;;;
3714649.00;0;0;0;0;1;18;18573900;"IGARAPÉ BREQUISANTA";2;;;
3714650.00;0;0;0;0;1;18;18574000;"IGARAPÉ MOSSORÓ";2;;;
3714651.00;0;0;0;0;1;18;18574100;"IGARAPÉ CARUMBE";2;;;
3714652.00;0;0;0;0;1;18;18574200;"IGARAPÉ JOÃO RIBEIRO";2;;;
3714653.00;0;0;0;0;1;18;18574300;"IGARAPÉ IMBAÚBA";2;;;
3714654.00;0;0;0;0;1;18;18574400;"IGARAPÉ PEDRO ARCANGELO";2;;;
3714655.00;0;0;0;0;1;18;18580000;"IGARAPÉ SALVATERRA";2;;;
3714656.00;0;0;0;0;1;18;18580100;"IGARAPÉ CIPÓ AMBÉ";2;;;
3714657.00;0;0;0;0;1;18;18580200;"RIO ITUNA";2;;;
3714658.00;0;0;0;0;1;18;18580300;"RIO ITATA";2;;;
3714659.00;0;0;0;0;1;18;18580400;"RIO BACAJAÍ";2;;;
3714660.00;0;0;0;0;1;18;18580500;"RIO BACAJÁ";2;;;
3714661.00;0;0;0;0;1;18;18580510;"IGARAPÉ BRAÇO DA LONTRA";2;;;
3714662.00;0;0;0;0;1;18;18580520;"IGARAPÉ DO FELÍCIO TURVO";2;;;
3714663.00;0;0;0;0;1;18;18580530;"IGARAPÉ TERRA PRETA";2;;;
3714664.00;0;0;0;0;1;18;18580540;"IGARAPÉ DO FERRAZ";2;;;
3714665.00;0;0;0;0;1;18;18580550;"IGARAPÉ DOIS IRMÃOS";2;;;
3714666.00;0;0;0;0;1;18;18580560;"IGARAPÉ DO QUEIROZ";2;;;
3714667.00;0;0;0;0;1;18;18580570;"IGARAPÉ PARIAXA";2;;;
3714668.00;0;0;0;0;1;18;18580600;"RIO IAU IABU";2;;;
3714669.00;0;0;0;0;1;18;18580700;"RIO TUCURUI";2;;;
3714670.00;0;0;0;0;1;18;18580800;"RIO PERI";2;;;
3714671.00;0;0;0;0;1;18;18580900;"RIO DE VEIROS";2;;;
3714672.00;0;0;0;0;1;18;18581000;"RIO ACARAÍ";2;;;
3714673.00;0;0;0;0;1;18;18581100;"RIO JARAUAÇU";2;;;
3714674.00;0;0;0;0;1;18;18581110;"RIO QUATI";2;;;
3714675.00;0;0;0;0;1;18;18581120;"PARANÃ QUIQUI";2;;;
3714676.00;0;0;0;0;1;18;18581200;"RIO MATARI";2;;;
3714677.00;0;0;0;0;1;18;18582000;"FURO URUCURICAIA";1;;;
3714681.00;0;0;0;0;1;19;19101000;"RIO TUERÉ";2;;;
3714682.00;0;0;0;0;1;19;19102000;"RIO ESPOSENDO";2;;;
3714683.00;0;0;0;0;1;19;19103000;"IGARAPÉ ARUMANDUBA";2;;;
3714684.00;0;0;0;0;1;19;19104000;"RIO ARAIOLOS";2;;;
3714685.00;0;0;0;0;1;19;19105000;"FURO DO ARAIOLOS";2;;;
3714686.00;0;0;0;0;1;19;19200000;"RIO JARI";1;;;
3714687.00;0;0;0;0;1;19;19200050;"IGARAPÉ ICUTIPUXINU";2;;;
3714688.00;0;0;0;0;1;19;19200100;"IGARAPÉ PARUZINHO";2;;;
3714689.00;0;0;0;0;1;19;19200150;"RIO MAPAONI";2;;;
3714690.00;0;0;0;0;1;19;19200200;"IGARAPÉ CARIPI";2;;;
3714691.00;0;0;0;0;1;19;19200250;"IGARAPÉ XIMIN XIMIN";2;;;
3714692.00;0;0;0;0;1;19;19200300;"RIO CURUPÍ";2;;;
3714693.00;0;0;0;0;1;19;19200350;"RIO CULARI";2;;;
3714694.00;0;0;0;0;1;19;19200400;"RIO CUC";2;;;
3714695.00;0;0;0;0;1;19;19200500;"CÓRREGO RUAPU";2;;;
3714696.00;0;0;0;0;1;19;19200600;"RIO IACOUARA";2;;;
3714697.00;0;0;0;0;1;19;19200700;"IGARAPÉ DO PINHEIRO";2;;;
3714698.00;0;0;0;0;1;19;19200800;"RIO MAPARI";2;;;
3714699.00;0;0;0;0;1;19;19200900;"RIO INIPACO";2;;;
3714700.00;0;0;0;0;1;19;19201000;"RIO IPITINGA";2;;;
3714701.00;0;0;0;0;1;19;19201200;"RIO CARECURU";2;;;
3714702.00;0;0;0;0;1;19;19201400;"RIO MURUÇU";2;;;
3714703.00;0;0;0;0;1;19;19201700;"RIO NOUCOURU";2;;;
3714704.00;0;0;0;0;1;19;19202000;"RIO IRATAPURU";2;;;
3714705.00;0;0;0;0;1;19;19203000;"IGARAPÉ PUINQUARA";2;;;
3714706.00;0;0;0;0;1;19;19204000;"RIO DA PRATA";2;;;
3714707.00;0;0;0;0;1;19;19205000;"RIO SÃO JOÃO";2;;;
3714708.00;0;0;0;0;1;19;19206000;"IGARAPÉ CARUCARU";2;;;
3714709.00;0;0;0;0;1;19;19207000;"IGARAPÉ AZUL";2;;;
3714710.00;0;0;0;0;1;19;19208000;"RIO ITAQUERA";2;;;
3714711.00;0;0;0;0;1;19;19209000;"IGARAPÉ TUCUNARU";2;;;
3714712.00;0;0;0;0;1;19;19209900;"IGARAPÉ UBIUTIBA";2;;;
3714713.00;0;0;0;0;1;19;19300000;"RIO CAJARI";2;;;
3714714.00;0;0;0;0;1;19;19300010;"IGARAPÉ CACHOEIRINHA";2;;;
3714715.00;0;0;0;0;1;19;19300020;"RIO SÃO LUIZ";2;;;
3714716.00;0;0;0;0;1;19;19300030;"BRAÇO DO MURIACA";2;;;
3714717.00;0;0;0;0;1;19;19300100;"IGARAPÉ TAMBAQUI";2;;;
3714718.00;0;0;0;0;1;19;19300200;"IGARAPÉ ARIRAMBA";2;;;
3714719.00;0;0;0;0;1;19;19300300;"IGARAPÉ AJURUXI";2;;;
3714720.00;0;0;0;0;1;19;19301000;"RIO MARACA PUCU";2;;;
3714721.00;0;0;0;0;1;19;19301050;"IGARAPÉ ALDEIA VELHA";2;;;
3714722.00;0;0;0;0;1;19;19301100;"IGARAPÉ CACHOEIRINHA";2;;;
3714723.00;0;0;0;0;1;19;19301150;"IGARAPÉ RIO BRANCO";2;;;
3714724.00;0;0;0;0;1;19;19301200;"IGARAPÉ DO PIRES";2;;;
3714725.00;0;0;0;0;1;19;19301250;"IGARAPÉ ÁGUA AMARELA";2;;;
3714726.00;0;0;0;0;1;19;19301300;"IGARAPÉ MACAU";2;;;
3714727.00;0;0;0;0;1;19;19301350;"IGARAPÉ TAXI";2;;;
3714728.00;0;0;0;0;1;19;19301400;"IGARAPÉ MARRECA";2;;;
3714729.00;0;0;0;0;1;19;19301450;"IGARAPÉ DO PEDREIRO";2;;;
3714730.00;0;0;0;0;1;19;19301500;"IGARAPÉ CAMAIPI";2;;;
3714731.00;0;0;0;0;1;19;19302000;"RIO TAUARÍ";2;;;
3714732.00;0;0;0;0;1;19;19303000;"RIO PRETO";2;;;
3714733.00;0;0;0;0;1;19;19304000;"RIO MAZAGÃO";2;;;
3714734.00;0;0;0;0;1;19;19304100;"RIO MATUACA";2;;;
3714735.00;0;0;0;0;1;19;19305000;"RIO VILA NOVA";2;;;
3714736.00;0;0;0;0;1;19;19305100;"BRAÇO DA VILA NOVA";2;;;
3714737.00;0;0;0;0;1;19;19305200;"IGARAPÉ SANTA MARIA";2;;;
3714738.00;0;0;0;0;1;19;19305300;"RIO CAMAIPI DO VILA NOVA";2;;;
3714739.00;0;0;0;0;1;19;19305400;"IGARAPÉ CAPITÃO";2;;;
3714740.00;0;0;0;0;1;19;19306000;"RIO MATAPI";2;;;
3714741.00;0;0;0;0;1;19;19306100;"RIO FLECHAL";2;;;
3714742.00;0;0;0;0;1;19;19306200;"RIO MARUANUM";2;;;
3714743.00;0;0;0;0;1;19;19307000;"RIO PEDREIRA";2;;;
3714744.00;0;0;0;0;1;19;19307100;"IGARAPÉ DO LAGO";2;;;
3714745.00;0;0;0;0;1;19;19308000;"RIO MACACOARI";2;;;
3714746.00;0;0;0;0;1;19;19308100;"BRAÇO DO MACACOARI";2;;;
3714747.00;0;0;0;0;1;19;19309000;"RIO JUPATI";2;;;
3714748.00;0;0;0;0;1;19;19309100;"RIO PIRIRIM";2;;;
3714749.00;0;0;0;0;1;19;19320000;"CANAL DO GURIJUBA";1;;;
3714750.00;0;0;0;0;1;19;19321000;"CANAL DO GUIMARÃES";1;;;
3714751.00;0;0;0;0;1;19;19324000;"IGARAPÉ DO LIMÃO";1;;;
3714752.00;0;0;0;0;1;19;19325000;"IGARAPÉ GRANDE DO CURUA";1;;;
3714753.00;0;0;0;0;1;19;19329000;"IGARAPÉ GRANDE";1;;;
3714754.00;0;0;0;0;1;19;19330000;"CANAL DO JARUPARI";1;;;
3714755.00;0;0;0;0;1;19;19331000;"IGARAPÉ ESPIRITO SANTO";1;;;
3714756.00;0;0;0;0;1;19;19333000;"RIO ARROZAL";1;;;
3714757.00;0;0;0;0;1;19;19334000;"RIO ARAUAQUARA";1;;;
3714758.00;0;0;0;0;1;19;19335000;"RIO ACAITUBA";1;;;
3714759.00;0;0;0;0;1;19;19339000;"FURO DO GUAJURU";1;;;
3714760.00;0;0;0;0;1;19;19339900;"BAIA SANTA ROSA";1;;;
3714761.00;0;0;0;0;1;19;19340000;"CANAL DO BEM-TE-VI";1;;;
3714762.00;0;0;0;0;1;19;19343000;"RIO DOS CARAS";1;;;
3714763.00;0;0;0;0;1;19;19344000;"IGARAPÉ DO SANTARÉM";1;;;
3714764.00;0;0;0;0;1;19;19351000;"FURO GRANDE";1;;;
3714765.00;0;0;0;0;1;19;19352000;"FURO JUPATI";1;;;
3714766.00;0;0;0;0;1;19;19400000;"RIO CAMOTINS";2;;;
3714767.00;0;0;0;0;1;19;19500000;"RIO PARÁ";1;;;
3714768.00;0;0;0;0;1;19;19500200;"BAIA DAS BOCAS";1;;;
3714769.00;0;0;0;0;1;19;19500300;"FURO BAIACU";1;;;
3714770.00;0;0;0;0;1;19;19500400;"FURO CARNAJUBA";1;;;
3714771.00;0;0;0;0;1;19;19501000;"RIO CAMARAPI";2;;;
3714772.00;0;0;0;0;1;19;19501100;"IGARAPÉ ESMERALDA";2;;;
3714773.00;0;0;0;0;1;19;19501200;"RIO JACARÉ";2;;;
3714774.00;0;0;0;0;1;19;19501300;"RIO JACARÉZINHO";2;;;
3714775.00;0;0;0;0;1;19;19501400;"RIO ACUTI PEREIRA";2;;;
3714776.00;0;0;0;0;1;19;19501500;"RIO MUCUJATUBA";2;;;
3714777.00;0;0;0;0;1;19;19501600;"RIO JACUNDÁ";2;;;
3714778.00;0;0;0;0;1;19;19501700;"RIO TIRIRICA";2;;;
3714779.00;0;0;0;0;1;19;19501800;"RIO CURUACA";1;;;
3714780.00;0;0;0;0;1;19;19501900;"RIO ARAPIJO";1;;;
3714781.00;0;0;0;0;1;19;19502000;"RIO GUAJARÁ";1;;;
3714782.00;0;0;0;0;1;19;19502010;"IGARAPÉ REPARTIMENTO";1;;;
