"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"Codigo";"Sigla";"Nome";"DataIns";"DataAlt";"RespAlt"
66808005.00;0;0;0;0;524;"PCH VALENTIN";"COTESA Geradora de Energia - PCH São Valentin Ltda.";11/2/2020 00:00:00;;8
66808006.00;0;0;0;0;525;"COVÓ";"Covó Geração de Energia Elétrica Ltda.";11/2/2020 00:00:00;;8
66808007.00;0;0;0;0;196;"SAMARCO";"Samarco Mineração S.A.";11/2/2020 00:00:00;;8
66808008.00;0;0;0;0;297;"DA ILHA";"Da Ilha Energética S.A.";11/2/2020 00:00:00;;8
66808009.00;0;0;0;0;197;"TROMBINE";"Trombine Papel e Embalagens S.A.";11/2/2020 00:00:00;;8
66808010.00;0;0;0;0;326;"BARRA GRANDE";"Madereira Barra Grande Ltda";11/2/2020 00:00:00;;8
66808011.00;0;0;0;0;340;"ANGLO GOLD";"Anglogold Ashanti Córrego do Sítio Mineração Ltda.";11/2/2020 00:00:00;;8
66808012.00;0;0;0;0;527;"DME";"DME Energética Ltda.";11/2/2020 00:00:00;;8
66808013.00;0;0;0;0;528;"ELETRIC";"Eletric Fall Ltda.";11/2/2020 00:00:00;;8
66808014.00;0;0;0;0;529;"ELET. SÃO PEDRO";"Eletricidade São Pedro Ltda.";11/2/2020 00:00:00;;8
66808015.00;0;0;0;0;625;"SALTO NUVENS";"Salto das Nuvens Investimentos e Participações Ltda.";11/2/2020 00:00:00;;8
66808016.00;0;0;0;0;531;"ÁGUAS DA PEDRA";"Energética Águas da Pedra S.A";11/2/2020 00:00:00;;8
66808017.00;0;0;0;0;532;"SPE SAUDADES";"SPE Energética Saudades S.A";11/2/2020 00:00:00;;8
66808018.00;0;0;0;0;533;"ENERGISAFRIBURG";"Energisa Nova Friburgo - Distribuidora de Energia S.A";11/2/2020 00:00:00;;8
66808019.00;0;0;0;0;534;"ESMERALDA";"Esmeralda S.A";11/2/2020 00:00:00;;8
66808020.00;0;0;0;0;535;"ESTAÇÃO INDAIAL";"Estação Indaial Energética S.A";11/2/2020 00:00:00;;8
66808021.00;0;0;0;0;536;"FERREIRAGOMES";"Ferreira Gomes Energia S.A";11/2/2020 00:00:00;;8
66808022.00;0;0;0;0;537;"FIBRA";"Fibra Geração Ltda.";11/2/2020 00:00:00;;8
66808023.00;0;0;0;0;538;"FIRENZE";"Firenze Energética S.A";11/2/2020 00:00:00;;8
66808024.00;0;0;0;0;539;"FLSS";"Força e Luz São Sebastião Ltda.";11/2/2020 00:00:00;;8
66808025.00;0;0;0;0;540;"BRK";"BRK Ambiental - Cachoeiro de Itapemirim S.A.";11/2/2020 00:00:00;;8
66808026.00;0;0;0;0;541;"GALHEIROS";"Galheiros Geração de Energia Elétrica S.A";11/2/2020 00:00:00;;8
66808027.00;0;0;0;0;542;"GALÓPOLIS";"Galópolis Energia S.A";11/2/2020 00:00:00;;8
66808028.00;0;0;0;0;543;"GÊNESIS";"Gênesis Energética S.A";11/2/2020 00:00:00;;8
66808029.00;0;0;0;0;682;"AFLUENTE";"Afluente Geração de Energia Elétrica S.A";11/2/2020 00:00:00;;8
66808030.00;0;0;0;0;683;"ALVORADA";"Alvorada Energia S.A";11/2/2020 00:00:00;;8
66808031.00;0;0;0;0;684;"APIACÁS";"Apiacás Energia S.A";11/2/2020 00:00:00;;8
66808032.00;0;0;0;0;685;"BAHIAPEQUENA";"Bahia Pequena Central Hidrelétrica S.A";11/2/2020 00:00:00;;8
66808033.00;0;0;0;0;686;"CASSOL";"Cassol Centrais Elétricas Ltda.";11/2/2020 00:00:00;;8
66808034.00;0;0;0;0;687;"RIO ENGANADO";"Hidrelétrica Rio Enganado Ltda.";11/2/2020 00:00:00;;8
66808035.00;0;0;0;0;688;"GRAPON";"Centrais Hidrelétricas Grapon Ltda.";11/2/2020 00:00:00;;8
66808036.00;0;0;0;0;1046;"CANDENGO";"Candengo Energias Renováveis Ltda.";11/2/2020 00:00:00;;8
66808037.00;0;0;0;0;690;"CHOPIM";"Chopim Energia S.A";11/2/2020 00:00:00;;8
66808038.00;0;0;0;0;1047;"LAJARI";"Lajari Energética S.A.";11/2/2020 00:00:00;;8
66808039.00;0;0;0;0;692;"RIO DAS FLORES";"Companhia Energética Rio das Flores S.A";11/2/2020 00:00:00;;8
66808040.00;0;0;0;0;694;"ITAUNENSE";"Companhia Industrial Itaunense";11/2/2020 00:00:00;;8
66808041.00;0;0;0;0;695;"CONSTRUTORA LJA";"Construtora LJA Ltda.";11/2/2020 00:00:00;;8
66808042.00;0;0;0;0;696;"DM";"DM Construtora de Obras Ltda.";11/2/2020 00:00:00;;8
66808043.00;0;0;0;0;697;"RIOGRANDE";"Geração Hidroelétrica Rio Grande S.A.";11/2/2020 00:00:00;;8
66808044.00;0;0;0;0;698;"ESPRA";"Energética Serra da Prata S.A-ESPRA";11/2/2020 00:00:00;;8
66808045.00;0;0;0;0;699;"FERLIG";"Ferro Liga Ltda.-FERLIG";11/2/2020 00:00:00;;8
66808046.00;0;0;0;0;700;"GERMAT";"Geradora de Energia do Estado de Mato Grosso S.A-GERMAT";11/2/2020 00:00:00;;8
66808047.00;0;0;0;0;701;"GOIAS SUL";"Goiás Sul Geração de Energia S.A";11/2/2020 00:00:00;;8
66808048.00;0;0;0;0;703;"HIDREL COMODORO";"Hidrelétrica Comodoro Ltda.";11/2/2020 00:00:00;;8
66808049.00;0;0;0;0;705;"MALUCELLI";"J. Malucelli Energia S.A";11/2/2020 00:00:00;;8
66808050.00;0;0;0;0;706;"MEGA ENERGIA";"Mega Energia Investimentos e Participações Ltda.";11/2/2020 00:00:00;;8
66808051.00;0;0;0;0;707;"NOVA JUBA";"Nova Juba Energética e Participações S.A";11/2/2020 00:00:00;;8
66808052.00;0;0;0;0;709;"PERFORMANCE";"PCH Performance Centrais Hidrelétricas Ltda.";11/2/2020 00:00:00;;8
66808053.00;0;0;0;0;710;"QUATIARA";"Quatiara Energia S.A";11/2/2020 00:00:00;;8
66808054.00;0;0;0;0;711;"RBF GERAÇÃO";"RBF Geração de Energia S.A";11/2/2020 00:00:00;;8
66808055.00;0;0;0;0;712;"RIO BONITO";"Rio Bonito Energia Ltda.";11/2/2020 00:00:00;;8
66808056.00;0;0;0;0;713;"RIO PCH";"Rio PCH I S.A";11/2/2020 00:00:00;;8
66808057.00;0;0;0;0;714;"RIO POMBA";"Rio Pomba Energética S.A";11/2/2020 00:00:00;;8
66808058.00;0;0;0;0;715;"RIO SIRINHAÉM";"Rio Sirinhaém Energia Ltda.";11/2/2020 00:00:00;;8
66808059.00;0;0;0;0;716;"SANTA MARIA";"Santa Maria Companhia Papel e Celulose";11/2/2020 00:00:00;;8
66808060.00;0;0;0;0;717;"SPE GUANHÃES";"SPE Guanhães Energia S.A";11/2/2020 00:00:00;;8
66808061.00;0;0;0;0;718;"SPE PEIXE";"SPE Peixe Energia S.A";11/2/2020 00:00:00;;8
66808062.00;0;0;0;0;719;"TAMANDUÁ";"Tamanduá Energia S.A";11/2/2020 00:00:00;;8
66808063.00;0;0;0;0;721;"NHANDU";"Usina Elétrica do Nhandu S.A";11/2/2020 00:00:00;;8
66808064.00;0;0;0;0;722;"PRATA";"Usina Elétrica do Prata Ltda.";11/2/2020 00:00:00;;8
66808065.00;0;0;0;0;723;"ZONA DA MATA";"Zona da Mata Geração S.A";11/2/2020 00:00:00;;8
66808066.00;0;0;0;0;724;"JAAR";"Jaar Quimica S.A";11/2/2020 00:00:00;;8
66808067.00;0;0;0;0;725;"VOTORCIM II";"Votorantim Cimentos S.A";11/2/2020 00:00:00;;8
66808068.00;0;0;0;0;726;"JAYADITYA";"Jayaditya Empreendimentos e Participações Ltda.";11/2/2020 00:00:00;;8
66808069.00;0;0;0;0;727;"RIO MANHUAÇU";"Rio Manhuaçu Energética S.A";11/2/2020 00:00:00;;8
66808070.00;0;0;0;0;728;"BANDEIRANTE";"Companhia Energética Bandeirante S.A.";11/2/2020 00:00:00;;8
66808071.00;0;0;0;0;730;"CHIMAY";"Chimay Empreendimentos e Participações Ltda.";11/2/2020 00:00:00;;8
66808072.00;0;0;0;0;219;"CODESP";"Companhia Docas do Estado de São Paulo-CODESP";11/2/2020 00:00:00;;8
66808073.00;0;0;0;0;293;"CEMTEC-MS";"Centro Estadual de Monitoramento do Tempo, Clima e Rec. Hídricos - MS";11/2/2020 00:00:00;;8
66808074.00;0;0;0;0;220;"DEMEI";"Departamento Municipal de Energia de Ijuí-DEMEI";11/2/2020 00:00:00;;8
66808075.00;0;0;0;0;426;"CONSTRUFAM";"Construfam Engenharia e Empreendimentos Ltda.";11/2/2020 00:00:00;;8
66808076.00;0;0;0;0;221;"ELETROCAR";"Centrais Elétricas de Carazinho S.A-ELETROCAR";11/2/2020 00:00:00;;8
66808077.00;0;0;0;0;435;"SÃO MARCOS";"Hidrelétrica São Marcos";11/2/2020 00:00:00;;8
66808078.00;0;0;0;0;222;"ENERCOOP";"Enercoop Ltda.";11/2/2020 00:00:00;;8
66808079.00;0;0;0;0;296;"RIALMA IV";"Rialma Companhia Energética IV S/A";11/2/2020 00:00:00;;8
66808080.00;0;0;0;0;223;"ENGECORPS";"Corpo de Engenheiros Consultores Ltda.";11/2/2020 00:00:00;;8
66808081.00;0;0;0;0;308;"SÃO JOAQUIM";"São Joaquim Energia S.A";11/2/2020 00:00:00;;8
66808082.00;0;0;0;0;438;"INEA-RJ";"Instituto Estadual do Ambiente";11/2/2020 00:00:00;;8
66808083.00;0;0;0;0;452;"RIOVERDE SALTO";"Rio Verde Energia S.A - UHE Salto";11/2/2020 00:00:00;;8
66808084.00;0;0;0;0;439;"INFOPER";"Infoper";11/2/2020 00:00:00;;8
66808085.00;0;0;0;0;462;"IBRAM";"Instituto do Meio Ambiente e dos Recursos Hidricos do Distrito Federal";11/2/2020 00:00:00;;8
66808086.00;0;0;0;0;353;"PROPOWER";"Propower Geradora de Energia Ltda.";11/2/2020 00:00:00;;8
66808087.00;0;0;0;0;454;"SPE ARVOREDO";"SPE Arvoredo Energia S.A";11/2/2020 00:00:00;;8
66808088.00;0;0;0;0;455;"SPE PAIOL";"SPE Paiol Energia S.A";11/2/2020 00:00:00;;8
66808089.00;0;0;0;0;456;"ERSA";"ERSA Energias Renováveis s/a";11/2/2020 00:00:00;;8
66808090.00;0;0;0;0;820;"COHIDRO-SE";"Companhia de Desenvolvimento de Recursos Hídricos e Irrigação de Sergipe";11/2/2020 00:00:00;;8
66808091.00;0;0;0;0;384;"EIRELI";"PB Produção de Energia Elétrica - Eireli";11/2/2020 00:00:00;;8
66808092.00;0;0;0;0;816;"PAREDÃO";"Paredão de Minas S.A";11/2/2020 00:00:00;;8
66808093.00;0;0;0;0;817;"JAMBO";"Jambo Energia S.A.";11/2/2020 00:00:00;;8
66808094.00;0;0;0;0;818;"STAHELENAYPE";"Santa Helena Energia S.A.";11/2/2020 00:00:00;;8
66808095.00;0;0;0;0;388;"SEMACE-CE";"Superintendência Estadual do Meio Ambiente";11/2/2020 00:00:00;;8
66808096.00;0;0;0;0;284;"AESA-PB";"Agência Executiva de Gestão das Águas do Estado da Paraíba";11/2/2020 00:00:00;;8
66808097.00;0;0;0;0;195;"RGE";"RGE - Rio Grande Energia";11/2/2020 00:00:00;;8
66808098.00;0;0;0;0;285;"COSTA BARROS";"Costa Barros Engenharia";11/2/2020 00:00:00;;8
66808099.00;0;0;0;0;142;"NOVELIS";"Novelis do Brasil Ltda.";11/2/2020 00:00:00;;8
66808100.00;0;0;0;0;151;"BELGO MINEIRA";"Companhia Siderúrgica Belgo Mineira";11/2/2020 00:00:00;;8
66808101.00;0;0;0;0;143;"AES TIETÊ";"AES Tietê Energia S.A.";11/2/2020 00:00:00;;8
66808102.00;0;0;0;0;224;"MAGGI";"Maggi Energia S.A.";11/2/2020 00:00:00;;8
66808103.00;0;0;0;0;144;"CHAPECOZINHO";"Chapecozinho Energética S.A.";11/2/2020 00:00:00;;8
66808104.00;0;0;0;0;267;"MAGNA";"Magna Engenharia Ltda.";11/2/2020 00:00:00;;8
66808105.00;0;0;0;0;145;"AGROROSSATO";"Agropecuária Rossato Ltda.";11/2/2020 00:00:00;;8
66808106.00;0;0;0;0;225;"ALTOÉ";"Hidroelétrica Altoé Ltda.";11/2/2020 00:00:00;;8
66808107.00;0;0;0;0;146;"AMANARY";"Amanary Eletricidade Ltda.";11/2/2020 00:00:00;;8
66808108.00;0;0;0;0;282;"SEIVAL";"SEIVAL Usina Termelétrica Ltda";11/2/2020 00:00:00;;8
66808109.00;0;0;0;0;147;"APROVALE";"Associação de Produtores Rurais do Vale do Cedro";11/2/2020 00:00:00;;8
66808110.00;0;0;0;0;226;"CEP";"Companhia Energética Paulista S.A.";11/2/2020 00:00:00;;8
66808111.00;0;0;0;0;148;"AMPER";"Amper Energia Ltda.";11/2/2020 00:00:00;;8
66808112.00;0;0;0;0;279;"CJ ENERGETICA";"CJ Energética S.A";11/2/2020 00:00:00;;8
66808113.00;0;0;0;0;149;"ARAPUCEL";"Arapucel Ombreiras S.A.";11/2/2020 00:00:00;;8
66808114.00;0;0;0;0;227;"CIA MINAS";"Companhia Minas da Passagem";11/2/2020 00:00:00;;8
66808115.00;0;0;0;0;150;"BAESA";"Energética Barra Grande S.A-BAESA";11/2/2020 00:00:00;;8
66808116.00;0;0;0;0;287;"JCTM";"JCTM Ltda.";11/2/2020 00:00:00;;8
66808117.00;0;0;0;0;286;"FEPI";"Fundação de Ensino e Pesquisa de Itajubá";11/2/2020 00:00:00;;8
66808118.00;0;0;0;0;229;"CPFL GERAÇÃO";"CPFL Geração de Energias S.A.";11/2/2020 00:00:00;;8
66808119.00;0;0;0;0;232;"DMEDISTR";"DME Distribuição S/A";11/2/2020 00:00:00;;8
66808120.00;0;0;0;0;233;"ELETRON";"Eletricidade de Rondônia Ltda-ELETRON";11/2/2020 00:00:00;;8
66808121.00;0;0;0;0;234;"ELFSM";"Empresa Luz e Força Santa Maria S.A.";11/2/2020 00:00:00;;8
66808122.00;0;0;0;0;235;"FOCKINK";"Hidrelétrica Fockink S.A";11/2/2020 00:00:00;;8
66808123.00;0;0;0;0;236;"FORCEL";"Força e Luz Coronel Vivida Ltda.";11/2/2020 00:00:00;;8
66808124.00;0;0;0;0;237;"HIDROBASA";"Hidrometria da Bahia Ltda.";11/2/2020 00:00:00;;8
66808125.00;0;0;0;0;238;"HIDROTÉRMICA";"Hidrotérmica S.A.";11/2/2020 00:00:00;;8
66808126.00;0;0;0;0;239;"HORIZONTES";"Horizontes Energia S.A.";11/2/2020 00:00:00;;8
66808127.00;0;0;0;0;240;"RIO SÃO MARCOS";"Hidrelétrica Rio São Marcos Ltda.";11/2/2020 00:00:00;;8
66808128.00;0;0;0;0;247;"SULGIPE";"Companhia Sul Sergipana de Eletricidade";11/2/2020 00:00:00;;8
66808129.00;0;0;0;0;261;"ELTAN";"Eltan Energética";11/2/2020 00:00:00;;8
66808130.00;0;0;0;0;141;"CAIUÁ";"Caiuá Serviços de Eletricidade S.A.";11/2/2020 00:00:00;;8
66808131.00;0;0;0;0;152;"EMATEX";"Ematex Industrial e Comercial Têxtil Ltda.";11/2/2020 00:00:00;;8
66808132.00;0;0;0;0;178;"COSTA RICA";"Costa Rica Energética Ltda.";11/2/2020 00:00:00;;8
66808133.00;0;0;0;0;153;"BRAGAGNOLO";"Avelino Bragagnolo S.A Industria e Comércio";11/2/2020 00:00:00;;8
66808134.00;0;0;0;0;262;"SENGES";"Senges Papel e Celulose Ltda.";11/2/2020 00:00:00;;8
66808135.00;0;0;0;0;154;"BRASCAN";"Brascan Energética";11/2/2020 00:00:00;;8
66808136.00;0;0;0;0;179;"CRELUZ G";"Cooperativa de Geração de Energia e Desenvolvimento";11/2/2020 00:00:00;;8
66808137.00;0;0;0;0;155;"BONET";"Bonet Madeiras e Papéis Ltda.";11/2/2020 00:00:00;;8
66808138.00;0;0;0;0;173;"ELETRAM";"Eletricidade da Amazônia S.A-ELETRAM";11/2/2020 00:00:00;;8
66808139.00;0;0;0;0;156;"BT GERADORA";"Bt Geradora de Energia Elétrica S.A";11/2/2020 00:00:00;;8
66808140.00;0;0;0;0;248;"TECEL.SÃO PEDRO";"Tecelagem São Pedro";11/2/2020 00:00:00;;8
66808141.00;0;0;0;0;157;"CAÇADOR";"Caçador Energética S.A";11/2/2020 00:00:00;;8
66808142.00;0;0;0;0;180;"ELOI BRUNETTA";"Eloi Bruneta e Cia. Ltda.";11/2/2020 00:00:00;;8
66808143.00;0;0;0;0;158;"ELETROGOES S/A";"Eletrogoes S.A";11/2/2020 00:00:00;;8
66808144.00;0;0;0;0;268;"PRCPI";"Produtividade Rural Comércio de Peças de Irrigação Ltda.";11/2/2020 00:00:00;;8
66808145.00;0;0;0;0;159;"CASTAMAN";"Castaman Centrais Elétricas Ltda.";11/2/2020 00:00:00;;8
66808146.00;0;0;0;0;181;"ESCELSA";"Espírito Santo Centrais Elétricas S.A.";11/2/2020 00:00:00;;8
66808147.00;0;0;0;0;160;"CDSA";"Centrais Elétricas  Cachoeira Dourada-CDSA";11/2/2020 00:00:00;;8
66808148.00;0;0;0;0;249;"UFRP";"Universidade Federal Rural de Pernambuco";11/2/2020 00:00:00;;8
66808149.00;0;0;0;0;161;"TECIDOS CEDRO";"Companhia Fiação Tecidos Cedro Cachoeira";11/2/2020 00:00:00;;8
66808150.00;0;0;0;0;182;"FAIXA AZUL";"Faixa Azul Industria de Móveis para Escritório Ltda.";11/2/2020 00:00:00;;8
66808151.00;0;0;0;0;162;"CEESAM";"CEESAM Geradora S.A";11/2/2020 00:00:00;;8
66808152.00;0;0;0;0;263;"CRISTO REI";"Industrias Reunidas Cristo Rei Ltda.";11/2/2020 00:00:00;;8
66808153.00;0;0;0;0;163;"CEJARAGUÁ";"Companhia Eletroquímica Jaraguá";11/2/2020 00:00:00;;8
66808154.00;0;0;0;0;183;"FAXINAL";"Madeireira Faxinal Ltda.";11/2/2020 00:00:00;;8
66808155.00;0;0;0;0;270;"INCAPER";"Instituto Capixaba de Pesquisa";11/2/2020 00:00:00;;8
66808156.00;0;0;0;0;184;"GLOBAL";"Global Energia Elétrica S.A.";11/2/2020 00:00:00;;8
66808157.00;0;0;0;0;251;"SEMESA";"Semesa S.A.";11/2/2020 00:00:00;;8
66808158.00;0;0;0;0;185;"HEIDRICH";"Heidrich Geração Elétrica Ltda";11/2/2020 00:00:00;;8
66808159.00;0;0;0;0;264;"CERSAD";"Cooperativa de Geração de Energia Elétrica Salto Donner - CERSAD";11/2/2020 00:00:00;;8
66808160.00;0;0;0;0;186;"IBEMA";"Companhia Brasileira de Papel-IBEMA";11/2/2020 00:00:00;;8
66808161.00;0;0;0;0;252;"MARINGÁ";"Maringá S.A. Cimento e Ferro-Liga";11/2/2020 00:00:00;;8
66808162.00;0;0;0;0;187;"INSAM";"Indústrias de Madeiras Santa Maria Ltda.-INSAM";11/2/2020 00:00:00;;8
66808163.00;0;0;0;0;271;"TATUÍ";"Companhia Energética Tatuí Ltda";11/2/2020 00:00:00;;8
66808164.00;0;0;0;0;253;"IMBEL";"Indústria de Material Bélico do Brasil-IMBEL";11/2/2020 00:00:00;;8
66808165.00;0;0;0;0;189;"ITISA";"Itiquira Energética S.A-ITISA";11/2/2020 00:00:00;;8
66808166.00;0;0;0;0;272;"ROVENA";"Rovena - Veículos e Máquinas Ltda.";11/2/2020 00:00:00;;8
66808167.00;0;0;0;0;254;"CLFM";"Companhia Luz e Força Mococa-CLFM";11/2/2020 00:00:00;;8
66808168.00;0;0;0;0;273;"POUSO ALTO";"Pouso Alto Energia S.A.";11/2/2020 00:00:00;;8
66808169.00;0;0;0;0;191;"LARROSA";"Larrosa Construmil";11/2/2020 00:00:00;;8
66808170.00;0;0;0;0;255;"RIO BRANCO";"Cimento Rio Branco S.A.";11/2/2020 00:00:00;;8
66808171.00;0;0;0;0;192;"LAGO AZUL";"Lago Azul Ltda.-LASA";11/2/2020 00:00:00;;8
66808172.00;0;0;0;0;276;"INTERNATIONAL";"International Paper do Brasil";11/2/2020 00:00:00;;8
66808173.00;0;0;0;0;193;"MAFRAS";"Mafras Energia Ltda.";11/2/2020 00:00:00;;8
66808174.00;0;0;0;0;256;"SALTO DO LOBO";"Companhia Energética Salto do Lobo Ltda.";11/2/2020 00:00:00;;8
66808175.00;0;0;0;0;194;"AMAZONAS";"Amazonas Geração e Transmissão de Energia S.A.";11/2/2020 00:00:00;;8
66808176.00;0;0;0;0;257;"RIO PEDRINHO";"Energética Rio Pedrinho S.A.";11/2/2020 00:00:00;;8
66808177.00;0;0;0;0;275;"SEIVA";"SEIVA Engenharia e Projetos Ambientais Ltda.";11/2/2020 00:00:00;;8
66808178.00;0;0;0;0;198;"TRAPICHE";"Usina Trapiche S.A.";11/2/2020 00:00:00;;8
66808179.00;0;0;0;0;274;"RIO DO SANGUE";"Rio do Sangue Energia S.A.";11/2/2020 00:00:00;;8
66808180.00;0;0;0;0;442;"FOZ DO CHAPECÓ";"Foz do Chapecó Energia S.A";11/2/2020 00:00:00;;8
66808181.00;0;0;0;0;465;"SALTODASFLORES";"Central Hidrelétrica Salto das Flores S.A";11/2/2020 00:00:00;;8
66808182.00;0;0;0;0;356;"NICKEL";"Companhia Nickel do Brasil";11/2/2020 00:00:00;;8
66808183.00;0;0;0;0;359;"CAM";"Consultoria Agropecuária Magrin Ltda.";11/2/2020 00:00:00;;8
66808184.00;0;0;0;0;813;"ALUPAR";"Alupar Investimento S.A.";11/2/2020 00:00:00;;8
66808185.00;0;0;0;0;814;"JARDIM";"Hidrelétrica Jardim Ltda";11/2/2020 00:00:00;;8
66808186.00;0;0;0;0;821;"CETREL";"EMPRESA DE PROTEÇÃO AMBIENTAL S/A";11/2/2020 00:00:00;;8
66808187.00;0;0;0;0;394;"RETIRO CHALÉ";"Condomínio  Retiro do chalé";11/2/2020 00:00:00;;8
66808188.00;0;0;0;0;169;"FAZ.GIRASSOL";"Fazenda Girassol";11/2/2020 00:00:00;;8
66808189.00;0;0;0;0;1086;"MAUÉS";"Maués S.A.";11/2/2020 00:00:00;;8
66808190.00;0;0;0;0;1087;"MANUEL ALVES";"Central Geradora Hidrelétrica Manuel Alves Ltda.";11/2/2020 00:00:00;;8
66808191.00;0;0;0;0;1088;"AREADO";"Areado Energia S.A.";11/2/2020 00:00:00;;8
66808192.00;0;0;0;0;1089;"ARMANDO RIBEIRO";"Central Geradora Hidrelétrica Armando Ribeiro S.A.";11/2/2020 00:00:00;;8
66808193.00;0;0;0;0;1090;"MANTOVILIS";"PCH Mantovilis S.A.";11/2/2020 00:00:00;;8
66808194.00;0;0;0;0;1091;"IBICARÉ";"Ibicaré Hidrelétrica Ltda.";11/2/2020 00:00:00;;8
66808195.00;0;0;0;0;1092;"FORQUILHA";"Hidrelétrica Forquilha Ltda.";11/2/2020 00:00:00;;8
66808196.00;0;0;0;0;1093;"SUL ENERGIA";"Brasil Sul Energia S.A.";11/2/2020 00:00:00;;8
66808197.00;0;0;0;0;1094;"LOMBO";"Lombo do Cavalo S.A. Geração Elétrica.";11/2/2020 00:00:00;;8
66808198.00;0;0;0;0;1095;"BARTOLOMEU";"São Bartolomeu Geradora de Energia Renovável Ltda.";11/2/2020 00:00:00;;8
66808199.00;0;0;0;0;1096;"JUÍNA";"PCH Juína S.A.";11/2/2020 00:00:00;;8
66808200.00;0;0;0;0;1097;"CASTANHÃO";"Central Geradora Hidrelétrica Castanhão S.A.";11/2/2020 00:00:00;;8
66808201.00;0;0;0;0;1098;"INVERNADINHA";"Energética Invernadinha Ltda.";11/2/2020 00:00:00;;8
66808202.00;0;0;0;0;1099;"ROSA ENERGIA";"Santa Rosa Energia e Participações S.A.";11/2/2020 00:00:00;;8
66808203.00;0;0;0;0;1100;"JAURU S.A.";"PCH Jauru S.A.";11/2/2020 00:00:00;;8
66808204.00;0;0;0;0;1101;"ITIQUIRA III";"PCH Itiquira III Energia SPE S.A.";11/2/2020 00:00:00;;8
66808205.00;0;0;0;0;1102;"COBRE";"Rio do Cobre Energia Ltda.";11/2/2020 00:00:00;;8
66808206.00;0;0;0;0;1103;"RAFITEC";"Rafitec S.A. Indúdtria e Comércio de Sacarias";11/2/2020 00:00:00;;8
66808207.00;0;0;0;0;1104;"MANSO";"Ribeirão Manso Energética Ltda.";11/2/2020 00:00:00;;8
66808208.00;0;0;0;0;1105;"PIARUCUM";"Piarucum Energia Ltda.";11/2/2020 00:00:00;;8
66808209.00;0;0;0;0;1108;"ENGIE BRASIL";"Engie Brasil Energia S.A.";11/2/2020 00:00:00;;8
66808210.00;0;0;0;0;1110;"CENTRALGERADORA";"Central Geradora Hidrelétrica Forquilha Ltda.";11/2/2020 00:00:00;;8
66808211.00;0;0;0;0;199;"Pará de Minas";"Prefeitura Pará de Minas";11/2/2020 00:00:00;;8
66808212.00;0;0;0;0;460;"MAUÊ";"Mauê S.A - Geradora e Fornecedora de Insumos";11/2/2020 00:00:00;;8
66808213.00;0;0;0;0;346;"CONS.CORUMBÁIII";"Consórcio Empreendedor Corumbá lll";11/2/2020 00:00:00;;8
66808214.00;0;0;0;0;913;"AGERH-ES";"Agência Estadual de Recursos Hídricos";11/2/2020 00:00:00;;8
66808215.00;0;0;0;0;1001;"ÁGUA CLARA";"Água Clara Energética S.A.";11/2/2020 00:00:00;;8
66808216.00;0;0;0;0;451;"CEMADEN";"Centro Nacional de Monitoramento e Alertas de Desastres Naturais.";11/2/2020 00:00:00;;8
66808217.00;0;0;0;0;387;"DCES";"Defesa Civil do Estado do Espírito Santo-ES";11/2/2020 00:00:00;;8
66808218.00;0;0;0;0;914;"SECTEC-GO";"Secretaria de Ciência e Ecnologia do estado de Goiás";11/2/2020 00:00:00;;8
66808219.00;0;0;0;0;1054;"PONTE SERRADA";"Ponte Serrada Geração de Energia S.A.";11/2/2020 00:00:00;;8
66808220.00;0;0;0;0;461;"RIO CLARO";"Foz do Rio Claro Energia S.A.";11/2/2020 00:00:00;;8
66808221.00;0;0;0;0;349;"EPA";"Eletricidade Paraense Ltda.";11/2/2020 00:00:00;;8
66808222.00;0;0;0;0;440;"CERV-PET";"Cervejaria Petrópolis do Centro Oeste Ltda.";11/2/2020 00:00:00;;8
66808223.00;0;0;0;0;380;"SEMA-AC";"Secretaria de Meio Ambiente do Estado do Acre";11/2/2020 00:00:00;;8
66808224.00;0;0;0;0;1125;"IJUÍ";"Ijuí Centenária Geração SPE Ltda.";11/2/2020 00:00:00;;8
66808225.00;0;0;0;0;354;"SANTO ANTÔNIO";"Santo Antônio Energia S.A";11/2/2020 00:00:00;;8
66808226.00;0;0;0;0;355;"PCE";"PCE Projetos e Consultorias e Engenharia Ltda";11/2/2020 00:00:00;;8
66808227.00;0;0;0;0;1050;"VORTEX";"Vortex Energia Ltda.";11/2/2020 00:00:00;;8
66808228.00;0;0;0;0;1051;"CASTRO ENERGIA";"Castro Energia Ltda.";11/2/2020 00:00:00;;8
66808229.00;0;0;0;0;1052;"BOA VISTA 2";"SPE Boa Vista 2 Energia S.A.";11/2/2020 00:00:00;;8
66808230.00;0;0;0;0;1053;"TIBAGI";"Tibagi Energia SPE S.A.";11/2/2020 00:00:00;;8
66808231.00;0;0;0;0;334;"SERRA DO FACÃO";"Serra do Facão Energia S.A.";11/2/2020 00:00:00;;8
66808232.00;0;0;0;0;1129;"MAZP";"Energias Renováveis Mazp Ltda";11/2/2020 00:00:00;;8
66808233.00;0;0;0;0;390;"SEMADES-TO";"Secretaria do Meio Ambiente e Desenvolvimento Sustentável - TO";11/2/2020 00:00:00;;8
66808234.00;0;0;0;0;379;"SANEATINS";"Companhia de Saneamento do Tocantins";11/2/2020 00:00:00;;8
66808235.00;0;0;0;0;385;"VERACRUZ";"Soluções Geofísicas e Geológicas";11/2/2020 00:00:00;;8
