"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"EstadoCodigo";"Codigo";"CodigoIBGE";"Nome";"DataIns";"DataAlt";"RespAlt"
66801838.00;0;0;0;0;24;24065500;4306551;"DOM PEDRO DE ALCÂNTARA";11/2/2020 00:00:00;;8
66801839.00;0;0;0;0;5;5009500;1500958;"AURORA DO PARÁ";11/2/2020 00:00:00;;8
66801840.00;0;0;0;0;7;7022000;2102200;"BURITI";11/2/2020 00:00:00;;8
66801841.00;0;0;0;0;8;8028000;2202802;"CONCEIÇÃO DO CANINDÉ";11/2/2020 00:00:00;;8
66801842.00;0;0;0;0;9;9039100;2303931;"CHORO";11/2/2020 00:00:00;;8
66801843.00;0;0;0;0;10;10024000;2402402;"CARNAUBA DOS DANTAS";11/2/2020 00:00:00;;8
66801844.00;0;0;0;0;11;11027000;2502706;"BORBOREMA";11/2/2020 00:00:00;;8
66801845.00;0;0;0;0;12;12013000;2601300;"BARRA DE GUABIRABA";11/2/2020 00:00:00;;8
66801846.00;0;0;0;0;12;12162000;2616209;"VERTENTES";11/2/2020 00:00:00;;8
66801847.00;0;0;0;0;15;15049000;2804904;"PACATUBA";11/2/2020 00:00:00;;8
66801848.00;0;0;0;0;16;16106800;2910776;"FEIRA DA MATA";11/2/2020 00:00:00;;8
66801849.00;0;0;0;0;16;16239000;2923902;"PAU BRASIL";11/2/2020 00:00:00;;8
66801850.00;0;0;0;0;17;17030000;3103009;"ANTÔNIO DIAS";11/2/2020 00:00:00;;8
66801851.00;0;0;0;0;17;17183000;3118304;"CONSELHEIRO LAFAIETE";11/2/2020 00:00:00;;8
66801852.00;0;0;0;0;17;17184000;3118403;"CONSELHEIRO PENA";11/2/2020 00:00:00;;8
66801853.00;0;0;0;0;17;17185000;3118502;"CONSOLAÇÃO";11/2/2020 00:00:00;;8
66801854.00;0;0;0;0;17;17186000;3118601;"CONTAGEM";11/2/2020 00:00:00;;8
66801855.00;0;0;0;0;17;17187000;3118700;"COQUEIRAL";11/2/2020 00:00:00;;8
66801856.00;0;0;0;0;17;17188000;3118809;"CORAÇÃO DE JESUS";11/2/2020 00:00:00;;8
66801857.00;0;0;0;0;17;17189000;3118908;"CORDISBURGO";11/2/2020 00:00:00;;8
66801858.00;0;0;0;0;17;17190000;3119005;"CORDISLÂNDIA";11/2/2020 00:00:00;;8
66801859.00;0;0;0;0;17;17191000;3119104;"CORINTO";11/2/2020 00:00:00;;8
66801860.00;0;0;0;0;17;17192000;3119203;"COROACI";11/2/2020 00:00:00;;8
66801861.00;0;0;0;0;17;17193000;3119302;"COROMANDEL";11/2/2020 00:00:00;;8
66801862.00;0;0;0;0;17;17194000;3119401;"CORONEL FABRICIANO";11/2/2020 00:00:00;;8
66801863.00;0;0;0;0;17;17195000;3119500;"CORONEL MURTA";11/2/2020 00:00:00;;8
66801864.00;0;0;0;0;17;17196000;3119609;"CORONEL PACHECO";11/2/2020 00:00:00;;8
66801865.00;0;0;0;0;17;17197000;3119708;"CORONEL XAVIER CHAVES";11/2/2020 00:00:00;;8
66801866.00;0;0;0;0;17;17198000;3119807;"CÓRREGO DANTA";11/2/2020 00:00:00;;8
66801867.00;0;0;0;0;17;17199000;3119906;"CÓRREGO DO BOM JESUS";11/2/2020 00:00:00;;8
66801868.00;0;0;0;0;17;17200000;3120003;"CÓRREGO NOVO";11/2/2020 00:00:00;;8
66801869.00;0;0;0;0;17;17201000;3120102;"COUTO DE MAGALHÃES DE MINAS";11/2/2020 00:00:00;;8
66801870.00;0;0;0;0;17;17202000;3120201;"CRISTAIS";11/2/2020 00:00:00;;8
66801871.00;0;0;0;0;17;17203000;3120300;"CRISTÁLIA";11/2/2020 00:00:00;;8
66801872.00;0;0;0;0;17;17204000;3120409;"CRISTIANO OTONI";11/2/2020 00:00:00;;8
66801873.00;0;0;0;0;17;17205000;3120508;"CRISTINA";11/2/2020 00:00:00;;8
66801874.00;0;0;0;0;17;17206000;3120607;"CRUCILÂNDIA";11/2/2020 00:00:00;;8
66801875.00;0;0;0;0;17;17207000;3120706;"CRUZEIRO DA FORTALEZA";11/2/2020 00:00:00;;8
66801876.00;0;0;0;0;17;17208000;3120805;"CRUZÍLIA";11/2/2020 00:00:00;;8
66801877.00;0;0;0;0;17;17209000;3120904;"CURVELO";11/2/2020 00:00:00;;8
66801878.00;0;0;0;0;17;17210000;3121001;"DATAS";11/2/2020 00:00:00;;8
66801879.00;0;0;0;0;17;17211000;3121100;"DELFIM MOREIRA";11/2/2020 00:00:00;;8
66801880.00;0;0;0;0;17;17212000;3121209;"DELFINÓPOLIS";11/2/2020 00:00:00;;8
66801881.00;0;0;0;0;17;17213000;3121308;"DESCOBERTO";11/2/2020 00:00:00;;8
66801882.00;0;0;0;0;17;17214000;3121407;"DESTERRO DE ENTRE RIOS";11/2/2020 00:00:00;;8
66801883.00;0;0;0;0;17;17215000;3121506;"DESTERRO DO MELO";11/2/2020 00:00:00;;8
66801884.00;0;0;0;0;17;17216000;3121605;"DIAMANTINA";11/2/2020 00:00:00;;8
66801885.00;0;0;0;0;17;17217000;3121704;"DIOGO DE VASCONCELOS";11/2/2020 00:00:00;;8
66801886.00;0;0;0;0;17;17218000;3121803;"DIONÍSIO";11/2/2020 00:00:00;;8
66801887.00;0;0;0;0;17;17219000;3121902;"DIVINÉSIA";11/2/2020 00:00:00;;8
66801888.00;0;0;0;0;17;17220000;3122009;"DIVINO";11/2/2020 00:00:00;;8
66801889.00;0;0;0;0;17;17221000;3122108;"DIVINO DAS LARANJEIRAS";11/2/2020 00:00:00;;8
66801890.00;0;0;0;0;17;17222000;3122207;"DIVINOLÂNDIA DE MINAS";11/2/2020 00:00:00;;8
66801891.00;0;0;0;0;17;17223000;3122306;"DIVINÓPOLIS";11/2/2020 00:00:00;;8
66801892.00;0;0;0;0;17;17224000;3122405;"DIVISA NOVA";11/2/2020 00:00:00;;8
66801893.00;0;0;0;0;17;17224500;3122454;"DIVISÓPOLIS";11/2/2020 00:00:00;;8
66801894.00;0;0;0;0;17;17225000;3122504;"DOM CAVATI";11/2/2020 00:00:00;;8
66801895.00;0;0;0;0;17;17226000;3122603;"DOM JOAQUIM";11/2/2020 00:00:00;;8
66801896.00;0;0;0;0;17;17227000;3122702;"DOM SILVÉRIO";11/2/2020 00:00:00;;8
66801897.00;0;0;0;0;17;17228000;3122801;"DOM VIÇOSO";11/2/2020 00:00:00;;8
66801898.00;0;0;0;0;17;17229000;3122900;"DONA EUZÉBIA";11/2/2020 00:00:00;;8
66801899.00;0;0;0;0;17;17230000;3123007;"DORES DE CAMPOS";11/2/2020 00:00:00;;8
66801900.00;0;0;0;0;17;17231000;3123106;"DORES DE GUANHÃES";11/2/2020 00:00:00;;8
66801901.00;0;0;0;0;17;17232000;3123205;"DORES DO INDÁIA";11/2/2020 00:00:00;;8
66801902.00;0;0;0;0;17;17233000;3123304;"DORES DO TURVO";11/2/2020 00:00:00;;8
66801903.00;0;0;0;0;17;17234000;3123403;"DORESÓPOLIS";11/2/2020 00:00:00;;8
66801904.00;0;0;0;0;17;17235000;3123502;"DOURADOQUARA";11/2/2020 00:00:00;;8
66801905.00;0;0;0;0;17;17235500;3123528;"DURANDÉ";11/2/2020 00:00:00;;8
66801906.00;0;0;0;0;17;17236000;3123601;"ELÓI MENDES";11/2/2020 00:00:00;;8
66801907.00;0;0;0;0;17;17237000;3123700;"ENGENHEIRO CALDAS";11/2/2020 00:00:00;;8
66801908.00;0;0;0;0;17;17238000;3123809;"ENGENHEIRO NAVARRO";11/2/2020 00:00:00;;8
66801909.00;0;0;0;0;17;17238500;3123858;"ENTRE FOLHAS";11/2/2020 00:00:00;;8
66801910.00;0;0;0;0;17;17239000;3123908;"ENTRE RIOS DE MINAS";11/2/2020 00:00:00;;8
66801911.00;0;0;0;0;17;17240000;3124005;"ERVÁLIA";11/2/2020 00:00:00;;8
66801912.00;0;0;0;0;17;17241000;3124104;"ESMERALDAS";11/2/2020 00:00:00;;8
66801913.00;0;0;0;0;17;17242000;3124203;"ESPERA FELIZ";11/2/2020 00:00:00;;8
66801914.00;0;0;0;0;17;17243000;3124302;"ESPINOSA";11/2/2020 00:00:00;;8
66801915.00;0;0;0;0;17;17244000;3124401;"ESPÍRITO SANTO DO DOURADO";11/2/2020 00:00:00;;8
66801916.00;0;0;0;0;17;17245000;3124500;"ESTIVA";11/2/2020 00:00:00;;8
66801917.00;0;0;0;0;17;17246000;3124609;"ESTRELA DALVA";11/2/2020 00:00:00;;8
66801918.00;0;0;0;0;17;17247000;3124708;"ESTRELA DO INDAIÁ";11/2/2020 00:00:00;;8
66801919.00;0;0;0;0;17;17248000;3124807;"ESTRELA DO SUL";11/2/2020 00:00:00;;8
66801920.00;0;0;0;0;17;17249000;3124906;"EUGENÓPOLIS";11/2/2020 00:00:00;;8
66801921.00;0;0;0;0;17;17250000;3125002;"EWBANK DA CÂMARA";11/2/2020 00:00:00;;8
66801922.00;0;0;0;0;17;17251000;3125101;"EXTREMA";11/2/2020 00:00:00;;8
66801923.00;0;0;0;0;17;17252000;3125200;"FAMA";11/2/2020 00:00:00;;8
66801924.00;0;0;0;0;1;1000500;1100015;"ALTA FLORESTA D'OESTE";11/2/2020 00:00:00;;8
66801925.00;0;0;0;0;1;1000600;1100403;"ALTO PARAÍSO";11/2/2020 00:00:00;;8
66801926.00;0;0;0;0;1;1000700;1100346;"ALVORADA D'OESTE";11/2/2020 00:00:00;;8
66801927.00;0;0;0;0;1;1001000;1100023;"ARIQUEMES";11/2/2020 00:00:00;;8
66801928.00;0;0;0;0;1;1001500;1100031;"CABIXI";11/2/2020 00:00:00;;8
66801929.00;0;0;0;0;1;1001800;1100601;"CACAULÂNDIA";11/2/2020 00:00:00;;8
66801930.00;0;0;0;0;1;1002000;1100049;"CACOAL";11/2/2020 00:00:00;;8
66801931.00;0;0;0;0;1;1002200;1100700;"CAMPO NOVO DE RONDONIA";11/2/2020 00:00:00;;8
66801932.00;0;0;0;0;1;1002300;1100809;"CANDÉIAS DO JAMARI";11/2/2020 00:00:00;;8
66801933.00;0;0;0;0;1;1002400;1100908;"CASTANHEIRAS";11/2/2020 00:00:00;;8
66801934.00;0;0;0;0;1;1002500;1100056;"CEREJEIRAS";11/2/2020 00:00:00;;8
66801935.00;0;0;0;0;1;1003000;1100064;"COLORADO DO OESTE";11/2/2020 00:00:00;;8
66801936.00;0;0;0;0;1;1003500;1100072;"CORUMBIARA";11/2/2020 00:00:00;;8
66801937.00;0;0;0;0;1;1004000;1100080;"COSTA MARQUES";11/2/2020 00:00:00;;8
66801938.00;0;0;0;0;1;1004500;1100098;"ESPIGÃO D'OESTE";11/2/2020 00:00:00;;8
66801939.00;0;0;0;0;1;1004800;1101005;"GOVERNADOR JORGE TEIXEIRA";11/2/2020 00:00:00;;8
66801940.00;0;0;0;0;1;1005000;1100106;"GUAJARÁ-MIRIM";11/2/2020 00:00:00;;8
66801941.00;0;0;0;0;1;1006000;1100114;"JARU";11/2/2020 00:00:00;;8
66801942.00;0;0;0;0;1;1007000;1100122;"JI-PARANÁ";11/2/2020 00:00:00;;8
66801943.00;0;0;0;0;1;1007200;1100130;"MACHADINHO D'OESTE";11/2/2020 00:00:00;;8
66801944.00;0;0;0;0;1;1007300;1101203;"MINISTRO ANDREAZZA";11/2/2020 00:00:00;;8
66801945.00;0;0;0;0;1;1007600;1101302;"MIRANTE DA SERRA";11/2/2020 00:00:00;;8
66801946.00;0;0;0;0;1;1007700;1101401;"MONTE NEGRO";11/2/2020 00:00:00;;8
66801947.00;0;0;0;0;1;1007800;1100148;"NOVA BRASILÂNDIA D'OESTE";11/2/2020 00:00:00;;8
66801948.00;0;0;0;0;1;1007900;1100338;"NOVA MAMORÉ";11/2/2020 00:00:00;;8
66801949.00;0;0;0;0;1;1008000;1100155;"OURO PRETO DO OESTE";11/2/2020 00:00:00;;8
66801950.00;0;0;0;0;1;1009000;1100189;"PIMENTA BUENO";11/2/2020 00:00:00;;8
66801951.00;0;0;0;0;1;1010000;1100205;"PORTO VELHO";11/2/2020 00:00:00;;8
66801952.00;0;0;0;0;1;1010200;1100254;"PRESIDENTE MÉDICI";11/2/2020 00:00:00;;8
66801953.00;0;0;0;0;1;1010300;1100262;"RIO CRESPO";11/2/2020 00:00:00;;8
66801954.00;0;0;0;0;1;1010400;1100288;"ROLIM DE MOURA";11/2/2020 00:00:00;;8
66801955.00;0;0;0;0;1;1010600;1100296;"SANTA LUZIA D'OESTE";11/2/2020 00:00:00;;8
66801956.00;0;0;0;0;1;1010800;1100320;"SÃO MIGUEL DO GUAPORÉ";11/2/2020 00:00:00;;8
66801957.00;0;0;0;0;1;1012000;1101500;"SERINGUEIRAS";11/2/2020 00:00:00;;8
66801958.00;0;0;0;0;1;1014000;1101609;"THEOBROMA";11/2/2020 00:00:00;;8
66801959.00;0;0;0;0;1;1016000;1101708;"URUPÁ";11/2/2020 00:00:00;;8
66801960.00;0;0;0;0;1;1018000;1101807;"VALE DO PARAÍSO";11/2/2020 00:00:00;;8
66801961.00;0;0;0;0;1;1020000;1100304;"VILHENA";11/2/2020 00:00:00;;8
66801962.00;0;0;0;0;2;2001000;1200054;"ASSIS BRASIL";11/2/2020 00:00:00;;8
66801963.00;0;0;0;0;2;2002400;1200138;"BUJARI";11/2/2020 00:00:00;;8
66801964.00;0;0;0;0;2;2002800;1200179;"CAPIXABA";11/2/2020 00:00:00;;8
66801965.00;0;0;0;0;2;2003000;1200203;"CRUZEIRO DO SUL";11/2/2020 00:00:00;;8
66801966.00;0;0;0;0;2;2003400;1200252;"EPITACIOLÂNDIA";11/2/2020 00:00:00;;8
66801967.00;0;0;0;0;2;2004000;1200302;"FEIJÓ";11/2/2020 00:00:00;;8
66801968.00;0;0;0;0;2;2004400;1200328;"JORDÃO";11/2/2020 00:00:00;;8
66801969.00;0;0;0;0;2;2005000;1200336;"MÂNCIO LIMA";11/2/2020 00:00:00;;8
66801970.00;0;0;0;0;2;2006000;1200344;"MANOEL URBANO";11/2/2020 00:00:00;;8
66801971.00;0;0;0;0;2;2006200;1200351;"MARECHAL THAUMATURGO";11/2/2020 00:00:00;;8
66801972.00;0;0;0;0;2;2007000;1200385;"PLÁCIDO DE CASTRO";11/2/2020 00:00:00;;8
66801973.00;0;0;0;0;2;2007400;1200807;"PORTO ACRE";11/2/2020 00:00:00;;8
66801974.00;0;0;0;0;2;2007800;1200393;"PORTO WALTER";11/2/2020 00:00:00;;8
66801975.00;0;0;0;0;2;2008000;1200401;"RIO BRANCO";11/2/2020 00:00:00;;8
66801976.00;0;0;0;0;2;2008200;1200427;"RODRIGUES ALVES";11/2/2020 00:00:00;;8
66801977.00;0;0;0;0;2;2008400;1200435;"SANTA ROSA DO PURUS";11/2/2020 00:00:00;;8
66801978.00;0;0;0;0;2;2009000;1200450;"SENADOR GUIOMARD";11/2/2020 00:00:00;;8
66801979.00;0;0;0;0;2;2010000;1200500;"SENA MADUREIRA";11/2/2020 00:00:00;;8
66801980.00;0;0;0;0;2;2011000;1200609;"TARAUACÁ";11/2/2020 00:00:00;;8
66801981.00;0;0;0;0;2;2012000;1200708;"XAPURI";11/2/2020 00:00:00;;8
66801982.00;0;0;0;0;3;3000200;1300029;"ALVARÃES";11/2/2020 00:00:00;;8
66801983.00;0;0;0;0;7;7090000;2108900;"POÇÃO DE PEDRAS";11/2/2020 00:00:00;;8
66801984.00;0;0;0;0;7;7091000;2109007;"PORTO FRANCO";11/2/2020 00:00:00;;8
66801985.00;0;0;0;0;7;7092000;2109106;"PRESIDENTE DUTRA";11/2/2020 00:00:00;;8
66801986.00;0;0;0;0;7;7093000;2109205;"PRESIDENTE JUSCELINO";11/2/2020 00:00:00;;8
66801987.00;0;0;0;0;7;7094000;2109304;"PRESIDENTE VARGAS";11/2/2020 00:00:00;;8
66801988.00;0;0;0;0;7;7095000;2109403;"PRIMEIRA CRUZ";11/2/2020 00:00:00;;8
66801989.00;0;0;0;0;7;7096000;2109502;"RIACHÃO";11/2/2020 00:00:00;;8
66801990.00;0;0;0;0;7;7097000;2109601;"ROSÁRIO";11/2/2020 00:00:00;;8
66801991.00;0;0;0;0;7;7098000;2109700;"SAMBAÍBA";11/2/2020 00:00:00;;8
66801992.00;0;0;0;0;7;7099000;2108909;"SANTA HELENA";11/2/2020 00:00:00;;8
66801993.00;0;0;0;0;7;7100000;2109908;"SANTA INÊS";11/2/2020 00:00:00;;8
66801994.00;0;0;0;0;7;7101000;2110005;"SANTA LUZIA";11/2/2020 00:00:00;;8
66801995.00;0;0;0;0;7;7101400;2110039;"SANTA LUZIA DO PARUÁ";11/2/2020 00:00:00;;8
66801996.00;0;0;0;0;7;7102000;2110104;"SANTA QUITÉRIA DO MARANHÃO";11/2/2020 00:00:00;;8
66801997.00;0;0;0;0;7;7103000;2110203;"SANTA RITA";11/2/2020 00:00:00;;8
66801998.00;0;0;0;0;7;7104000;2110302;"SANTO ANTÔNIO DOS LOPES";11/2/2020 00:00:00;;8
66801999.00;0;0;0;0;7;7105000;2110401;"SÃO BENEDITO DO RIO PRETO";11/2/2020 00:00:00;;8
66802000.00;0;0;0;0;7;7106000;2110500;"SÃO BENTO";11/2/2020 00:00:00;;8
66802001.00;0;0;0;0;7;7107000;2110609;"SÃO BERNARDO";11/2/2020 00:00:00;;8
66802002.00;0;0;0;0;7;7108000;2110708;"SÃO DOMINGOS DO MARANHÃO";11/2/2020 00:00:00;;8
66802003.00;0;0;0;0;7;7109000;2110807;"SÃO FÉLIX DE BALSAS";11/2/2020 00:00:00;;8
66802004.00;0;0;0;0;7;7110000;2110906;"SÃO FRANCISCO DO MARANHÃO";11/2/2020 00:00:00;;8
66802005.00;0;0;0;0;7;7111000;2111003;"SÃO JOÃO BATISTA";11/2/2020 00:00:00;;8
66802006.00;0;0;0;0;7;7112000;2111102;"SÃO JOÃO DOS PATOS";11/2/2020 00:00:00;;8
66802007.00;0;0;0;0;7;7113000;2111201;"SÃO JOSÉ DE RIBAMAR";11/2/2020 00:00:00;;8
66802008.00;0;0;0;0;7;7114000;2111300;"SÃO LUÍS";11/2/2020 00:00:00;;8
66802009.00;0;0;0;0;7;7114500;2111409;"SÃO LUÍS GONZAGA DO MARANHÃO";11/2/2020 00:00:00;;8
66802010.00;0;0;0;0;7;7115000;2111508;"SÃO MATEUS DO MARANHÃO";11/2/2020 00:00:00;;8
66802011.00;0;0;0;0;7;7116000;2111607;"SÃO RAIMUNDO DAS MANGABEIRAS";11/2/2020 00:00:00;;8
66802012.00;0;0;0;0;7;7117000;2111706;"SÃO VICENTE FERRER";11/2/2020 00:00:00;;8
66802013.00;0;0;0;0;7;7118000;2111805;"SÍTIO NOVO";11/2/2020 00:00:00;;8
66802014.00;0;0;0;0;7;7119000;2111904;"SUCUPIRA DO NORTE";11/2/2020 00:00:00;;8
66802015.00;0;0;0;0;7;7120000;2112001;"TASSO FRAGOSO";11/2/2020 00:00:00;;8
66802016.00;0;0;0;0;7;7121000;2112100;"TIMBIRAS";11/2/2020 00:00:00;;8
66802017.00;0;0;0;0;7;7122000;2112209;"TIMON";11/2/2020 00:00:00;;8
66802018.00;0;0;0;0;7;7123000;2112308;"TUNTUM";11/2/2020 00:00:00;;8
66802019.00;0;0;0;0;7;7124000;2112407;"TURIAÇU";11/2/2020 00:00:00;;8
66802020.00;0;0;0;0;7;7125000;2112506;"TUTÓIA";11/2/2020 00:00:00;;8
66802021.00;0;0;0;0;7;7126000;2112605;"URBANO SANTOS";11/2/2020 00:00:00;;8
66802022.00;0;0;0;0;7;7127000;2112704;"VARGEM GRANDE";11/2/2020 00:00:00;;8
66802023.00;0;0;0;0;7;7128000;2112803;"VIANA";11/2/2020 00:00:00;;8
66802024.00;0;0;0;0;7;7129000;2112902;"VITÓRIA DO MEARIM";11/2/2020 00:00:00;;8
66802025.00;0;0;0;0;7;7130000;2113009;"VITORINO FREIRE";11/2/2020 00:00:00;;8
66802026.00;0;0;0;0;7;7131000;2114007;"ZÉ DOCA";11/2/2020 00:00:00;;8
66802027.00;0;0;0;0;8;8001000;2200103;"AGRICOLÂNDIA";11/2/2020 00:00:00;;8
66802028.00;0;0;0;0;8;8002000;2200202;"ÁGUA BRANCA";11/2/2020 00:00:00;;8
66802029.00;0;0;0;0;8;8002400;2200251;"ALAGOINHA DO PIAUÍ";11/2/2020 00:00:00;;8
66802030.00;0;0;0;0;8;8002800;2200277;"ALEGRETE DO PIAUÍ";11/2/2020 00:00:00;;8
66802031.00;0;0;0;0;8;8003000;2200301;"ALTO LONGA";11/2/2020 00:00:00;;8
66802032.00;0;0;0;0;8;8004000;2200400;"ALTOS";11/2/2020 00:00:00;;8
66802033.00;0;0;0;0;8;8005000;2200509;"AMARANTE";11/2/2020 00:00:00;;8
66802034.00;0;0;0;0;8;8006000;2200608;"ANGICAL DO PIAUÍ";11/2/2020 00:00:00;;8
66802035.00;0;0;0;0;8;8007000;2200707;"ANÍSIO DE ABREU";11/2/2020 00:00:00;;8
66802036.00;0;0;0;0;8;8008000;2200806;"ANTÔNIO ALMEIDA";11/2/2020 00:00:00;;8
66802037.00;0;0;0;0;8;8009000;2200905;"AROAZES";11/2/2020 00:00:00;;8
66802038.00;0;0;0;0;8;8010000;2201002;"ARRAIAL";11/2/2020 00:00:00;;8
66802039.00;0;0;0;0;8;8011000;2201101;"AVELINO LOPES";11/2/2020 00:00:00;;8
66802040.00;0;0;0;0;8;8011500;2201150;"BAIXA GRANDE DO RIBEIRO";11/2/2020 00:00:00;;8
66802041.00;0;0;0;0;8;8012000;2201200;"BARRAS";11/2/2020 00:00:00;;8
66802042.00;0;0;0;0;8;8013000;2201309;"BARREIRAS DO PIAUÍ";11/2/2020 00:00:00;;8
66802043.00;0;0;0;0;8;8014000;2201408;"BARRO DURO";11/2/2020 00:00:00;;8
66802044.00;0;0;0;0;8;8015000;2201507;"BATALHA";11/2/2020 00:00:00;;8
66802045.00;0;0;0;0;8;8016000;2201606;"BENEDITINOS";11/2/2020 00:00:00;;8
66802046.00;0;0;0;0;8;8017000;2201705;"BERTOLÍNIA";11/2/2020 00:00:00;;8
66802047.00;0;0;0;0;8;8018000;2201804;"BOCAINA";11/2/2020 00:00:00;;8
66802048.00;0;0;0;0;8;8019000;2201903;"BOM JESUS";11/2/2020 00:00:00;;8
66802049.00;0;0;0;0;8;8019400;2201919;"BOM PRINCÍPIO DO PIAUÍ";11/2/2020 00:00:00;;8
66802050.00;0;0;0;0;8;8019600;2201929;"BONFIM DO PIAUÍ";11/2/2020 00:00:00;;8
66802051.00;0;0;0;0;8;8019800;2201960;"BRASILEIRA";11/2/2020 00:00:00;;8
66802052.00;0;0;0;0;8;8020000;2202000;"BURITI DOS LOPES";11/2/2020 00:00:00;;8
66802053.00;0;0;0;0;8;8020400;2202026;"BURITI DOS MONTES";11/2/2020 00:00:00;;8
66802054.00;0;0;0;0;8;8020600;2202059;"CABECEIRAS DO PIAUÍ";11/2/2020 00:00:00;;8
66802055.00;0;0;0;0;8;8020800;2202091;"CALDEIRÃO GRANDE DO PIAUÍ";11/2/2020 00:00:00;;8
66802056.00;0;0;0;0;8;8021000;2202109;"CAMPINAS DO PIAUÍ";11/2/2020 00:00:00;;8
66802057.00;0;0;0;0;8;8022000;2202208;"CAMPO MAIOR";11/2/2020 00:00:00;;8
66802058.00;0;0;0;0;8;8022500;2202251;"CANAVIEIRA";11/2/2020 00:00:00;;8
66802059.00;0;0;0;0;8;8023000;2202307;"CANTO DO BURITI";11/2/2020 00:00:00;;8
66802060.00;0;0;0;0;8;8024000;2202406;"CAPITÃO DE CAMPOS";11/2/2020 00:00:00;;8
66802061.00;0;0;0;0;8;8025000;2202505;"CARACOL";11/2/2020 00:00:00;;8
66802062.00;0;0;0;0;8;8026000;2202604;"CASTELO DO PIAUÍ";11/2/2020 00:00:00;;8
66802063.00;0;0;0;0;8;8027000;2202703;"COCAL";11/2/2020 00:00:00;;8
66802064.00;0;0;0;0;8;8027400;2202737;"COIVARAS";11/2/2020 00:00:00;;8
66802065.00;0;0;0;0;8;8027600;2202752;"COLÔNIA DO GURGUÉIA";11/2/2020 00:00:00;;8
66802066.00;0;0;0;0;8;8027800;2202778;"COLÔNIA DO PIAUÍ";11/2/2020 00:00:00;;8
66802067.00;0;0;0;0;8;8028500;2202851;"CORONEL JOSÉ DIAS";11/2/2020 00:00:00;;8
66802068.00;0;0;0;0;8;8029000;2202901;"CORRENTE";11/2/2020 00:00:00;;8
66802069.00;0;0;0;0;8;8030000;2203008;"CRISTALÂNDIA DO PIAUÍ";11/2/2020 00:00:00;;8
66802070.00;0;0;0;0;8;8031000;2203107;"CRISTINO CASTRO";11/2/2020 00:00:00;;8
66802071.00;0;0;0;0;8;8032000;2203206;"CURIMATÁ";11/2/2020 00:00:00;;8
66802072.00;0;0;0;0;8;8033000;2203305;"DEMERVAL LOBÃO";11/2/2020 00:00:00;;8
66802073.00;0;0;0;0;8;8033400;2203354;"DIRCEU ARCOVERDE";11/2/2020 00:00:00;;8
66802074.00;0;0;0;0;8;8034000;2203404;"DOM EXPEDITO LOPES";11/2/2020 00:00:00;;8
66802075.00;0;0;0;0;8;8034100;2203420;"DOMINGOS MOURÃO";11/2/2020 00:00:00;;8
66802076.00;0;0;0;0;8;8034200;2203453;"DOM INOCÊNCIO";11/2/2020 00:00:00;;8
66802077.00;0;0;0;0;8;8035000;2203503;"ELESBÃO VELOSO";11/2/2020 00:00:00;;8
66802078.00;0;0;0;0;8;8036000;2203602;"ELISEU MARTINS";11/2/2020 00:00:00;;8
66802079.00;0;0;0;0;8;8037000;2203701;"ESPERANTINA";11/2/2020 00:00:00;;8
66802080.00;0;0;0;0;8;8037500;2203750;"FARTURA DO PIAUÍ";11/2/2020 00:00:00;;8
66802081.00;0;0;0;0;8;8038000;2203800;"FLORES DO PIAUÍ";11/2/2020 00:00:00;;8
66802082.00;0;0;0;0;8;8039000;2203909;"FLORIANO";11/2/2020 00:00:00;;8
66802083.00;0;0;0;0;8;8040000;2204006;"FRANCINÓPOLIS";11/2/2020 00:00:00;;8
66802084.00;0;0;0;0;8;8041000;2204105;"FRANCISCO AYRES";11/2/2020 00:00:00;;8
66802085.00;0;0;0;0;8;8042000;2204204;"FRANCISCO SANTOS";11/2/2020 00:00:00;;8
66802086.00;0;0;0;0;8;8043000;2204303;"FRONTEIRAS";11/2/2020 00:00:00;;8
66802087.00;0;0;0;0;8;8044000;2204402;"GILBUÉS";11/2/2020 00:00:00;;8
66802088.00;0;0;0;0;8;8045000;2204501;"GUADALUPE";11/2/2020 00:00:00;;8
66802089.00;0;0;0;0;8;8046000;2204600;"HUGO NAPOLEÃO";11/2/2020 00:00:00;;8
66802090.00;0;0;0;0;8;8047000;2204709;"INHUMA";11/2/2020 00:00:00;;8
66802091.00;0;0;0;0;8;8048000;2204808;"IPIRANGA DO PIAUÍ";11/2/2020 00:00:00;;8
66802092.00;0;0;0;0;8;8049000;2204907;"ISÁIAS COELHO";11/2/2020 00:00:00;;8
66802093.00;0;0;0;0;8;8050000;2205003;"ITAINÓPOLIS";11/2/2020 00:00:00;;8
66802094.00;0;0;0;0;8;8051000;2205102;"ITAUEIRA";11/2/2020 00:00:00;;8
66802095.00;0;0;0;0;8;8051500;2205151;"JACOBINA DO PIAUÍ";11/2/2020 00:00:00;;8
66802096.00;0;0;0;0;8;8052000;2205201;"JAICÓS";11/2/2020 00:00:00;;8
66802097.00;0;0;0;0;8;8052500;2205250;"JARDIM DO MULATO";11/2/2020 00:00:00;;8
66802098.00;0;0;0;0;8;8053000;2205300;"JERUMENHA";11/2/2020 00:00:00;;8
66802099.00;0;0;0;0;8;8054000;2205409;"JOAQUIM PIRES";11/2/2020 00:00:00;;8
